NUMBER,OP,TYPE,NAME,VOLT,PHASE,MUST,UF,SS,CYCLE,SOURCE
19537,L,1,CURUACUHE006,1000,49.8,  8.4, 11, 4,2029,EPE
19538,L, ,SANTAR-PA138,1000,40.5,     , 11, 4,2029,EPE
19540,L, ,CAIMA--PA138,1000,40.8,     , 11, 4,2029,EPE
19541,L, ,CIDNOV-PA138,1000,42.4,     , 11, 4,2029,EPE
19542,L, ,TOCANT-PA138,1000,42.2,     , 11, 4,2029,EPE
19543,L, ,DERRIM-PA138,1000,32.2,     , 11, 4,2029,EPE
19545,L, ,XINCPA-PA138,1000,34.8,     , 11, 4,2029,EPE
19546,L, ,MOP----PA138,1000,37.9,     , 11, 4,2029,EPE
19547,L, ,SPELAD-PA138,1000,42.9,     , 11, 4,2029,EPE
19549,L, ,PARCPA-PA138,1000,40.9,     , 11, 4,2029,EPE
19550,L, ,CANAA--PA138,1000,39.4,     , 11, 4,2029,EPE
19558,L, ,SAACPA-PA138,1000,27.6,     , 11, 4,2029,EPE
19561,L, ,DEROP1-PA138,1000,37.7,     , 11, 4,2029,EPE
19564,L, ,NOPAP--PA138,1000,41.6,     , 11, 4,2029,EPE
19566,L, ,BELTER-PA138,1000,42.9,     , 11, 4,2029,EPE
19568,L, ,C.VERD-PA138,1000,42.1,     , 11, 4,2029,EPE
19569,L, ,MUIRAQ-PA138,1000,41.7,     , 11, 4,2029,EPE
19579,L, ,DEROP2-PA138,1000,36.8,     , 11, 4,2029,EPE
19582,L,1,3MAIO-PCH013,1000,21.4,  10.,  8, 2,2029,EPE
19586,L,1,CURUABPCH013,1000,20.2,  15., 11, 4,2029,EPE
19587,L, ,CURUAB-PA138,1000,18.5,     , 11, 4,2029,EPE
19588,L, ,CASTSO-PA138,1000,16.6,     , 11, 4,2029,EPE
19589,L, ,NOVPRO-PA138,1000,13.1,     , 11, 4,2029,EPE
19658,L, ,RONDON-PA069,1000, 36.,     , 11, 4,2029,EPE
19659,L, ,M.NOVA-PA069,1000,43.8,     , 11, 4,2029,EPE
19660,L, ,D.ELIS-PA069,1000,37.5,     , 11, 4,2029,EPE
19662,L, ,B.JESU-PA069,1000,38.8,     , 11, 4,2029,EPE
19664,L, ,PPSA2--PA138,1000,31.5,     , 11, 4,2029,EPE
19666,L, ,MARAJO-PA069,1000,53.1,     , 11, 4,2029,EPE
19699,L, ,TOMEA2-PA138,1000,37.6,     , 11, 4,2029,EPE
19700,L, ,TRACUA-PA138,1000,34.2,     , 11, 4,2029,EPE
19701,L, ,BRAGAN-PA138,1000,33.8,     , 11, 4,2029,EPE
19702,L, ,SALINO-PA138,1000,31.4,     , 11, 4,2029,EPE
19750,L, ,IRITUI-PA138,1000,35.4,     , 11, 4,2029,EPE
19751,L, ,S.MIGU-PA138,1000, 36.,     , 11, 4,2029,EPE
19752,L, ,M.RIO--PA138,1000,34.8,     , 11, 4,2029,EPE
19753,L, ,M.RIO--PA069,1000,33.5,     , 11, 4,2029,EPE
19754,L, ,V.CONC-PA069,1000,29.4,     , 11, 4,2029,EPE
19755,L, ,V.CONC-PA034,1000,24.8,     , 11, 4,2029,EPE
19757,L, ,PARAGO-PA138,1000,23.7,     , 11, 4,2029,EPE
19758,D, ,PPSA---PA138,1000,61.1,     , 11, 4,2029,EPE
19759,L, ,M.RIO--PA000,1000,33.4,     , 11, 4,2029,EPE
19760,L, ,MARITU-PA069,1000,43.1,     , 11, 4,2029,EPE
19761,L, ,CAPANE-PA138,1000,35.3,     , 11, 4,2029,EPE
19762,L, ,TOMEAC-PA138,1000,38.5,     , 11, 4,2029,EPE
19763,L, ,VOTORA-PA138,1000,33.5,     , 11, 4,2029,EPE
19765,L, ,M.RIO--PA013,1000,33.4,     , 11, 4,2029,EPE
19766,L, ,FLORAP-PA138,1000,23.7,     , 11, 4,2029,EPE
19780,L, ,SANTAN-PA034,1000,25.1,     , 11, 4,2029,EPE
19786,L, ,SANTAN-PA013,1000,26.7,     , 11, 4,2029,EPE
19787,L, ,LARANJ-PA069,1000,57.6,     , 11, 4,2029,EPE
19797,L, ,PRIMA--PA138,1000,33.6,     , 11, 4,2029,EPE
19822,L, ,DERIV1-PA138,1000,42.9,     , 11, 4,2029,EPE
19823,L, ,DERIV2-PA138,1000,42.9,     , 11, 4,2029,EPE
19825,L, ,FICTAP-PA138,1000,42.8,     , 11, 4,2029,EPE
19826,L, ,FICRUR-PA138,1000,42.9,     , 11, 4,2029,EPE
19874,L,1,BRAZAU-PA138,1000, 6.7,   0., 11, 4,2029,EPE
19876,L, ,MORAES-PA138,1000,11.3,     , 11, 4,2029,EPE
19977,L, ,FIMDUP-PA138,1000,43.2,     , 11, 4,2029,EPE
20501,L,1,ISAMUIPCH013,1000,38.6,13.41, 22, 2,2029,EPE
20502,D, ,PALMA5-TO138,1000,90.3,     , 22, 2,2029,EPE
20503,L, ,PALMA5-TO138,1000,36.2,     , 22, 2,2029,EPE
20504,L, ,S.JOAO-TO138,1000,34.6,     , 22, 2,2029,EPE
20505,L, ,ALMAS--TO034,1000,28.7,     , 22, 2,2029,EPE
20506,L, ,ALMAS--TO013,1000,24.7,     , 22, 2,2029,EPE
20507,L, ,ANANAS-TO138,1000,26.9,     , 22, 2,2029,EPE
20508,L, ,ANANAS-TO034,1000,24.3,     , 22, 2,2029,EPE
20509,L, ,ANANAS-TO013,1000,24.2,     , 22, 2,2029,EPE
20510,L, ,GURUP2-TO138,1000,35.1,     , 22, 2,2029,EPE
20511,L, ,GURUP2-TO013,1000, 32.,     , 22, 2,2029,EPE
20512,L, ,L.CONF-TO138,1000,31.3,     , 22, 2,2029,EPE
20513,L, ,GRANOL-TO138,1000,33.9,     , 22, 2,2029,EPE
20514,L, ,LUZIMA-TO138,1000,33.2,     , 22, 2,2029,EPE
20515,L, ,LUZIMA-TO013,1000,32.6,     , 22, 2,2029,EPE
20516,L, ,ARRAIA-TO138,1000,36.6,     , 22, 2,2029,EPE
20517,L, ,SMIGUE-TO069,1000,33.1,     , 22, 2,2029,EPE
20518,L, ,SMIGUE-TO034,1000,32.1,     , 22, 2,2029,EPE
20519,L, ,ITAGUA-TO069,1000,32.9,     , 22, 2,2029,EPE
20520,L, ,ITAGUA-TO013,1000,31.1,     , 22, 2,2029,EPE
20521,L, ,AUGUST-TO069,1000,28.1,     , 22, 2,2029,EPE
20522,L, ,AUGUST-TO034,1000,23.8,     , 22, 2,2029,EPE
20523,L, ,AUGUST-TO013,1000,23.2,     , 22, 2,2029,EPE
20524,L, ,ARAGUA-TO069,1000,26.4,     , 22, 2,2029,EPE
20525,L, ,ARAGUA-TO034,1000,24.4,     , 22, 2,2029,EPE
20530,L, ,TOCANT-TO069,1000,32.7,     , 22, 2,2029,EPE
20531,L, ,TOCANT-TO034,1000,27.8,     , 22, 2,2029,EPE
20532,L, ,TOCANT-TO013,1000, 30.,     , 22, 2,2029,EPE
20533,L, ,XAMBIO-TO034,1000,21.9,     , 22, 2,2029,EPE
20534,L, ,XAMBIO-TO013,1000,17.6,     , 22, 2,2029,EPE
20535,L, ,AGUIAR-TO013,1000,32.5,     , 22, 2,2029,EPE
20536,L, ,ARAGU1-TO034,1000,30.5,     , 22, 2,2029,EPE
20537,L, ,ARAGU1-TO013,1000,28.9,     , 22, 2,2029,EPE
20538,L, ,ARAGU2-TO013,1000,33.2,     , 22, 2,2029,EPE
20539,L, ,ARAGU3-TO013,1000,29.7,     , 22, 2,2029,EPE
20540,L, ,BIELAN-TO034,1000,31.8,     , 22, 2,2029,EPE
20541,L, ,NOVAOL-TO034,1000, 32.,     , 22, 2,2029,EPE
20542,L, ,NOVAOL-TO013,1000,34.2,     , 22, 2,2029,EPE
20543,L, ,GUARA2-TO034,1000, 34.,     , 22, 2,2029,EPE
20544,L, ,GUARA1-TO034,1000,33.9,     , 22, 2,2029,EPE
20545,L, ,GUARA1-TO013,1000,26.2,     , 22, 2,2029,EPE
20546,L, ,P.AFON-TO069,1000,18.5,     , 22, 2,2029,EPE
20547,L, ,P.AFON-TO034,1000,14.9,     , 22, 2,2029,EPE
20548,L, ,P.AFON-TO013,1000,9.85,     , 22, 2,2029,EPE
20549,L, ,GUARA2-TO013,1000,24.5,     , 22, 2,2029,EPE
20550,L, ,GUARA2-TO069,1000,21.1,     , 22, 2,2029,EPE
20551,L, ,COLINA-TO034,1000,36.7,     , 22, 2,2029,EPE
20552,L, ,COLINA-TO013,1000,37.5,     , 22, 2,2029,EPE
20553,L, ,P.AFON-TO138,1000,43.1,     , 22, 2,2029,EPE
20554,L,1,P.AFONUTE013,1000,55.3, 35.1, 22, 2,2029,EPE
20556,L, ,PALM2A-TO034,1000,34.1,     , 22, 2,2029,EPE
20557,L, ,PALM2B-TO013,1000, 32.,     , 22, 2,2029,EPE
20558,L, ,PALM3A-TO013,1000,33.1,     , 22, 2,2029,EPE
20559,L, ,PALM4A-TO013,1000,30.5,     , 22, 2,2029,EPE
20560,L, ,PALM4B-TO013,1000,34.3,     , 22, 2,2029,EPE
20562,L, ,TAQUAR-TO013,1000,31.6,     , 22, 2,2029,EPE
20563,L, ,PARAI2-TO034,1000,32.9,     , 22, 2,2029,EPE
20564,L, ,PARAI1-TO034,1000,28.5,     , 22, 2,2029,EPE
20565,L, ,PARAI1-TO013,1000,31.9,     , 22, 2,2029,EPE
20566,D, ,P.NACI-TO069,1000,  0.,     , 22, 2,2029,EPE
20567,L, ,P.NACI-TO034,1000,31.5,     , 22, 2,2029,EPE
20568,L, ,P.NACI-TO013,1000,29.5,     , 22, 2,2029,EPE
20570,L, ,N.ROSA-TO034,1000,31.7,     , 22, 2,2029,EPE
20571,L, ,N.ROSA-TO013,1000,31.2,     , 22, 2,2029,EPE
20573,L, ,CRISTA-TO034,1000,30.2,     , 22, 2,2029,EPE
20574,L, ,CRISTA-TO013,1000, 31.,     , 22, 2,2029,EPE
20575,L, ,L.CONF-TO034,1000,29.2,     , 22, 2,2029,EPE
20576,L, ,L.CONF-TO013,1000,28.2,     , 22, 2,2029,EPE
20577,L, ,MIRANO-TO034,1000,34.6,     , 22, 2,2029,EPE
20578,L, ,MIRANO-TO013,1000,33.5,     , 22, 2,2029,EPE
20579,L, ,S.JOAO-TO034,1000,33.4,     , 22, 2,2029,EPE
20580,L, ,ISAMUI-TO069,1000,35.5,     , 22, 2,2029,EPE
20581,L, ,P.ALTA-TO034,1000,31.9,     , 22, 2,2029,EPE
20582,L, ,MCARMO-TO069,1000, 35.,     , 22, 2,2029,EPE
20583,L, ,MCARMO-TO034,1000,33.9,     , 22, 2,2029,EPE
20584,L, ,MCARMO-TO013,1000,32.9,     , 22, 2,2029,EPE
20585,L,1,DIANOPPCH034,1000,35.6,  8.7, 22, 2,2029,EPE
20586,L, ,DIANOP-TO013,1000,35.1,     , 22, 2,2029,EPE
20587,L, ,FIGUEI-TO013,1000,31.3,     , 22, 2,2029,EPE
20588,L, ,ALVORA-TO034,1000,31.8,     , 22, 2,2029,EPE
20589,L, ,ALVORA-TO013,1000,31.8,     , 22, 2,2029,EPE
20590,L, ,GURUP1-TO069,1000,33.8,     , 22, 2,2029,EPE
20591,L, ,GURUP1-TO034,1000,30.4,     , 22, 2,2029,EPE
20592,L, ,GURUP1-TO013,1000,33.3,     , 22, 2,2029,EPE
20593,L, ,FORMOS-TO069,1000,31.4,     , 22, 2,2029,EPE
20594,L, ,FORMOS-TO034,1000, 28.,     , 22, 2,2029,EPE
20595,L, ,FORMOS-TO013,1000, 26.,     , 22, 2,2029,EPE
20596,L, ,COBRAP-TO069,1000,30.7,     , 22, 2,2029,EPE
20597,L, ,COBRAP-TO013,1000,30.1,     , 22, 2,2029,EPE
20598,L, ,ARRAIA-TO034,1000,35.3,     , 22, 2,2029,EPE
20599,L, ,ITAFOS-TO013,1000, 34.,     , 22, 2,2029,EPE
20601,L, ,BSAYAO-TO138,1000,37.1,     , 22, 2,2029,EPE
20602,L, ,BSAYAO-TO034,1000,35.4,     , 22, 2,2029,EPE
20603,L, ,PALM3B-TO013,1000,30.4,     , 22, 2,2029,EPE
20604,L, ,CASEAR-TO138,1000, 27.,     , 22, 2,2029,EPE
20605,L, ,CASEAR-TO034,1000,26.6,     , 22, 2,2029,EPE
20610,L, ,COBRAP-TO034,1000,30.1,     , 22, 2,2029,EPE
20611,L, ,CRISTA-TO138,1000,32.1,     , 22, 2,2029,EPE
20612,L, ,LUZIND-TO138,1000,33.2,     , 22, 2,2029,EPE
20613,L, ,LUZIND-TO013,1000, 33.,     , 22, 2,2029,EPE
20614,L,1,SMAIO2UFV013,1000,44.8,  4.5, 22, 2,2029,EPE
20615,L,1,SMAIO3UFV013,1000,44.8,   9., 22, 2,2029,EPE
20616,L,1,SMAIO4UFV013,1000,44.9, 13.5, 22, 2,2029,EPE
20617,L,1,SMAIGDUFV013,1000,44.8,  4.5, 22, 2,2029,EPE
20618,L, ,TAGUAT-TO138,1000,32.1,     , 22, 2,2029,EPE
20619,L, ,TAGUAT-TO034,1000,28.5,     , 22, 2,2029,EPE
20620,L, ,TAGUAT-TO013,1000,27.8,     , 22, 2,2029,EPE
20621,L, ,S.GERA-PA138,1000,22.7,     , 11, 4,2029,EPE
20623,L,1,TAGUATPCH034,1000,28.5,  .88, 22, 2,2029,EPE
20624,L,1,SMAIO1UFV013,1000,44.8,  4.5, 22, 2,2029,EPE
20659,L, ,CMANGA-TO138,1000, 30.,     , 22, 2,2029,EPE
20880,L, ,TP-PAR-TO138,1000,38.8,     , 22, 2,2029,EPE
20881,L, ,PARANA-TO138,1000,38.8,     , 22, 2,2029,EPE
20882,L, ,PARANA-TO034,1000,37.4,     , 22, 2,2029,EPE
20883,L, ,MANUEL-TO138,1000,34.1,     , 22, 2,2029,EPE
20884,L, ,R.NOVO-TO138,1000,33.7,     , 22, 2,2029,EPE
20885,L, ,ARAGU4TAP138,1000, 34.,     , 22, 2,2029,EPE
20886,L, ,ARAGU4-TO138,1000, 34.,     , 22, 2,2029,EPE
20887,L, ,ARAGU4-TO013,1000, 34.,     , 22, 2,2029,EPE
20888,L, ,GURUP3-TO138,1000,34.5,     , 22, 2,2029,EPE
20889,L, ,GURUP3-TO013,1000, 32.,     , 22, 2,2029,EPE
20890,L, ,PKNEDY-TO138,1000, 37.,     , 22, 2,2029,EPE
20891,L, ,PKNEDY-TO034,1000,35.3,     , 22, 2,2029,EPE
20892,L,1,MANUELPCH013,1000,36.2,   4., 22, 2,2029,EPE
21001,L, ,ALBRAS-PA230,1000,44.9,     , 11, 4,2029,EPE
21005,L, ,ALUNOR-PA230,1000,45.3,     , 11, 4,2029,EPE
21009,L, ,GLOBE--PA230,1000,55.6,     , 11, 4,2029,EPE
21010,L, ,CONSPR-PA069,1000,53.1,     , 11, 4,2029,EPE
21012,L, ,S11D---PA230,1000,41.8,     , 11, 4,2029,EPE
21015,L, ,ALEMAO-PA230,1000,39.3,     , 11, 4,2029,EPE
21016,L, ,CRISTA-PA230,1000,41.6,     , 11, 4,2029,EPE
21019,L, ,VALEPO-MA230,1000,29.7,     ,  7, 4,2029,EPE
21022,L, ,MILTON-PA230,1000,37.2,     , 11, 4,2029,EPE
21025,L, ,VALEMA-BA230,1000,22.3,     ,  2, 3,2029,EPE
21026,L, ,CAP----PA230,1000,45.2,     , 11, 4,2029,EPE
21027,L, ,ALPA---PA230,1000,44.4,     , 11, 4,2029,EPE
21030,L, ,SINOBR-PA230,1000,43.7,     , 11, 4,2029,EPE
21034,L, ,PISF-1-PE230,1000,45.3,     , 14, 3,2029,EPE
21035,L, ,PISF-2-PE230,1000,47.3,     , 14, 3,2029,EPE
21036,L, ,CARAIB-BA230,1000,40.1,     ,  2, 3,2029,EPE
21037,L, ,LIBRA--CE230,1000, 40.,     ,  3, 3,2029,EPE
21038,L, ,PORTLA-CE230,1000,32.2,     ,  3, 3,2029,EPE
21039,L, ,GERDAU-PE230,1000, 30.,     , 14, 3,2029,EPE
21040,L, ,PETROF-PE230,1000,31.5,     , 14, 3,2029,EPE
21041,L, ,PETROQ-PE230,1000,32.8,     , 14, 3,2029,EPE
21042,L, ,FERBAS-BA230,1000,22.6,     ,  2, 3,2029,EPE
21043,L, ,GERDAU-BA230,1000,22.3,     ,  2, 3,2029,EPE
21044,L, ,DOWQUI-BA230,1000,22.3,     ,  2, 3,2029,EPE
21045,L, ,MIRABE-BA230,1000,18.2,     ,  2, 3,2029,EPE
21046,L, ,BRASKE-AL230,1000, 28.,     ,  1, 3,2029,EPE
21047,L, ,VALEFE-SE230,1000,30.3,     , 21, 3,2029,EPE
21048,L, ,APODI--CE006,1000,39.5,     ,  3, 3,2029,EPE
21049,L, ,FORD---BA230,1000,22.7,     ,  2, 3,2029,EPE
21051,L, ,RNEST--PE230,1000,32.6,     , 14, 3,2029,EPE
21052,L,1,U-50--UTE069,1000,72.7,   0., 14, 3,2029,EPE
21100,L, ,BKNUNB-BA230,1000,24.8,     ,  2, 3,2029,EPE
21101,L, ,BKNUSC-BA230,1000,24.8,     ,  2, 3,2029,EPE
21102,L, ,PARANA-BA230,1000, 25.,     ,  2, 3,2029,EPE
21110,L, ,FIAT---PE230,1000,31.2,     , 14, 3,2029,EPE
21116,L, ,FIAT---PE069,1000,30.9,     , 14, 3,2029,EPE
21200,L, ,FAFEN--SE230,1000,30.1,     , 21, 3,2029,EPE
21201,L, ,CIMESA-SE230,1000,30.2,     , 21, 3,2029,EPE
21301,L, ,ALCOA--PA230,1000,49.2,     , 11, 4,2029,EPE
21302,L, ,MRN----PA230,1000,51.5,     , 11, 4,2029,EPE
21502,L,1,BARIRBUHE013,1000,-32.,23.74, 20, 2,2029,EPE
22001,L, ,D#2MSG-SP138,1000,-42.,     , 20, 2,2029,EPE
22002,L, ,D#1MSG-SP138,1000,-42.,     , 20, 2,2029,EPE
22003,L, ,D1DCTA-SP088,1000,-37.,     , 20, 2,2029,EPE
22004,L, ,D2DCTA-SP088,1000,-37.,     , 20, 2,2029,EPE
22051,L, ,A.AZUL-SP088,1000,-39.,     , 20, 2,2029,EPE
22801,L, ,SE--AC-DF138,1000,18.3,     ,  4, 2,2029,EPE
22802,L, ,SE--TG-DF138,1000,18.6,     ,  4, 2,2029,EPE
22803,L, ,SE--RB-DF138,1000,18.6,     ,  4, 2,2029,EPE
22804,L, ,SE--RD-DF138,1000,18.4,     ,  4, 2,2029,EPE
22805,L, ,E-CN01-DF138,1000,18.6,     ,  4, 2,2029,EPE
22806,L, ,E-CN02-DF138,1000,18.7,     ,  4, 2,2029,EPE
22807,L, ,SE--CN-DF138,1000,18.7,     ,  4, 2,2029,EPE
22808,L, ,SE--CS-DF138,1000,18.8,     ,  4, 2,2029,EPE
22810,L, ,SE--RF-DF138,1000,18.2,     ,  4, 2,2029,EPE
22811,L, ,SE--TN-DF138,1000,18.4,     ,  4, 2,2029,EPE
22812,L, ,SE--GD-DF138,1000,18.3,     ,  4, 2,2029,EPE
22813,L, ,SE--BN-DF138,1000, 18.,     ,  4, 2,2029,EPE
22814,L, ,SE--BC-DF138,1000,18.4,     ,  4, 2,2029,EPE
22815,L, ,SE--CD-DF138,1000, 18.,     ,  4, 2,2029,EPE
22816,L, ,SE--JK-DF138,1000,20.7,     ,  4, 2,2029,EPE
22817,L, ,E_TOCT-DF138,1000, 17.,     ,  4, 2,2029,EPE
22818,L, ,SE--ST-DF138,1000,20.8,     ,  4, 2,2029,EPE
22819,L, ,SE--CT-DF138,1000,17.2,     ,  4, 2,2029,EPE
22820,L, ,SE--SW-DF138,1000,18.4,     ,  4, 2,2029,EPE
22821,L, ,SE--ES-DF138,1000,18.2,     ,  4, 2,2029,EPE
22822,L, ,SE--SO-DF138,1000,19.3,     ,  4, 2,2029,EPE
22823,L, ,SE--MJ-DF138,1000,20.2,     ,  4, 2,2029,EPE
22824,L, ,SE--SM-DF138,1000,21.5,     ,  4, 2,2029,EPE
22825,L, ,SE--MG-DF138,1000,21.7,     ,  4, 2,2029,EPE
22827,L, ,SE--HP-DF138,1000,18.1,     ,  4, 2,2029,EPE
22828,L, ,E-BA---DF069,1000,18.2,     ,  4, 2,2029,EPE
22829,L, ,SE--VA-DF069,1000,18.2,     ,  4, 2,2029,EPE
22830,L, ,E-PD---DF069,1000,18.3,     ,  4, 2,2029,EPE
22835,L, ,SE--ST-DF069,1000,18.7,     ,  4, 2,2029,EPE
22836,L, ,SE--PL-DF069,1000,17.8,     ,  4, 2,2029,EPE
22837,L, ,SE--PD-DF069,1000,18.2,     ,  4, 2,2029,EPE
22838,L, ,SE--SJ-DF069,1000,17.8,     ,  4, 2,2029,EPE
22839,L, ,SE--NB-DF138,1000,18.5,     ,  4, 2,2029,EPE
22840,L, ,SE--BA-DF069,1000,18.2,     ,  4, 2,2029,EPE
22841,L, ,SE--01-DF034,1000,11.9,     ,  4, 2,2029,EPE
22842,L, ,SE--02-DF034,1000,11.5,     ,  4, 2,2029,EPE
22843,L, ,SE--05-DF034,1000,11.3,     ,  4, 2,2029,EPE
22844,L, ,E_GR01-DF034,1000,12.6,     ,  4, 2,2029,EPE
22845,L, ,E_GR02-DF034,1000,12.7,     ,  4, 2,2029,EPE
22846,L, ,SE--GR-DF034,1000,12.6,     ,  4, 2,2029,EPE
22847,L, ,SE--GM-DF138,1000,20.7,     ,  4, 2,2029,EPE
22850,L, ,SE--RJ-DF069,1000,18.3,     ,  4, 2,2029,EPE
22854,L, ,SE--TG-DF034,1000, 17.,     ,  4, 2,2029,EPE
22856,L, ,SE--EN-DF138,1000,18.6,     ,  4, 2,2029,EPE
22857,L, ,SE--BZ-DF034,1000,14.1,     ,  4, 2,2029,EPE
22860,L, ,SE--06-DF138,1000,18.9,     ,  4, 2,2029,EPE
22861,L, ,SE0502-DF034,1000,11.3,     ,  4, 2,2029,EPE
22862,L, ,SEGR02-DF034,1000,12.7,     ,  4, 2,2029,EPE
22863,L, ,SE0802-DF034,1000,13.2,     ,  4, 2,2029,EPE
22864,L, ,SE--CC-DF138,1000,18.9,     ,  4, 2,2029,EPE
22865,L, ,SE--RJ-DF138,1000,21.3,     ,  4, 2,2029,EPE
22866,L, ,SE--NW-DF138,1000,18.1,     ,  4, 2,2029,EPE
22867,L, ,SE--PW-DF138,1000,18.4,     ,  4, 2,2029,EPE
22869,L, ,SE-BN2-DF034,1000, 18.,     ,  4, 2,2029,EPE
22870,L, ,BNFIC4-DF000,1000, 18.,     ,  4, 2,2029,EPE
22872,L, ,SE--BN-DF034,1000,14.4,     ,  4, 2,2029,EPE
22873,L, ,SE--BC-DF034,1000,14.6,     ,  4, 2,2029,EPE
22874,L, ,SE--03-DF034,1000,13.5,     ,  4, 2,2029,EPE
22875,L, ,SE--04-DF034,1000,13.5,     ,  4, 2,2029,EPE
22876,L, ,SE--06-DF034,1000,14.3,     ,  4, 2,2029,EPE
22877,L, ,E_0701-DF034,1000,13.4,     ,  4, 2,2029,EPE
22878,L, ,E_0702-DF034,1000,13.4,     ,  4, 2,2029,EPE
22879,L, ,SE--07-DF034,1000,13.4,     ,  4, 2,2029,EPE
22880,L, ,SE--08-DF034,1000,13.2,     ,  4, 2,2029,EPE
22881,L, ,SE--09-DF034,1000,15.8,     ,  4, 2,2029,EPE
22882,L, ,SE--10-DF034,1000,16.3,     ,  4, 2,2029,EPE
22883,L, ,SE--SB-DF034,1000,9.59,     ,  4, 2,2029,EPE
22884,L, ,E_TO11-DF034,1000,11.9,     ,  4, 2,2029,EPE
22885,L, ,E_TO12-DF034,1000,12.3,     ,  4, 2,2029,EPE
22886,L, ,SE--TO-DF034,1000,11.9,     ,  4, 2,2029,EPE
22887,L, ,E_TO21-DF034,1000,13.8,     ,  4, 2,2029,EPE
22888,L, ,E_TO22-DF034,1000,13.8,     ,  4, 2,2029,EPE
22891,L, ,UHE-PA-DF034,1000,16.2,     ,  4, 2,2029,EPE
22892,L, ,BNFIC1-DF000,1000,14.1,     ,  4, 2,2029,EPE
22893,L, ,BNFIC2-DF000,1000,14.1,     ,  4, 2,2029,EPE
22894,L, ,BNFIC3-DF000,1000,14.1,     ,  4, 2,2029,EPE
22895,L, ,E_0901-DF034,1000,15.8,     ,  4, 2,2029,EPE
22896,L, ,E_0902-DF034,1000,15.8,     ,  4, 2,2029,EPE
22898,L, ,SE--SS-DF034,1000,16.4,     ,  4, 2,2029,EPE
22899,L, ,SE--MG-DF034,1000,17.7,     ,  4, 2,2029,EPE
22901,L, ,SE--TG-DF013,1000,13.3,     ,  4, 2,2029,EPE
22902,L, ,SE--CN-DF013,1000,14.6,     ,  4, 2,2029,EPE
22903,L, ,SE--CS-DF013,1000,11.4,     ,  4, 2,2029,EPE
22904,L, ,SE--AC-DF013,1000,8.99,     ,  4, 2,2029,EPE
22905,L, ,SE--GR-DF013,1000,10.7,     ,  4, 2,2029,EPE
22907,L, ,SE--BZ-DF013,1000,10.6,     ,  4, 2,2029,EPE
22908,L, ,SE--NB-DF013,1000,16.4,     ,  4, 2,2029,EPE
22909,L, ,SE--TN-DF013,1000, 11.,     ,  4, 2,2029,EPE
22910,L, ,SE--GD-DF013,1000,14.7,     ,  4, 2,2029,EPE
22911,L, ,SE--SO-DF013,1000,13.7,     ,  4, 2,2029,EPE
22912,L, ,SE--RF-DF013,1000,10.2,     ,  4, 2,2029,EPE
22913,L, ,SE--01-DF013,1000, 8.7,     ,  4, 2,2029,EPE
22914,L, ,SE--02-DF013,1000,8.07,     ,  4, 2,2029,EPE
22915,L, ,SE--03-DF013,1000, 11.,     ,  4, 2,2029,EPE
22916,L, ,SE--04-DF013,1000,10.8,     ,  4, 2,2029,EPE
22917,L, ,SE05---DF013,1000,9.33,     ,  4, 2,2029,EPE
22919,L, ,SE--07-DF013,1000,11.9,     ,  4, 2,2029,EPE
22920,L, ,SE--08-DF013,1000,9.45,     ,  4, 2,2029,EPE
22921,L, ,SE--09-DF013,1000,14.3,     ,  4, 2,2029,EPE
22922,L, ,SE--10-DF013,1000,14.5,     ,  4, 2,2029,EPE
22923,L,1,PA----UHE013,1000,18.4,13.29,  4, 2,2029,EPE
22924,L, ,SE--BN-DF013,1000,14.1,     ,  4, 2,2029,EPE
22925,L, ,SE--BC-DF013,1000, 13.,     ,  4, 2,2029,EPE
22926,L, ,SE--SW-DF013,1000,13.7,     ,  4, 2,2029,EPE
22927,L, ,SE--CT-DF013,1000,12.1,     ,  4, 2,2029,EPE
22928,L, ,SE--SB-DF013,1000,7.07,     ,  4, 2,2029,EPE
22929,L, ,SE--PL-DF013,1000,16.1,     ,  4, 2,2029,EPE
22930,L, ,SE--PD-DF013,1000,17.1,     ,  4, 2,2029,EPE
22931,L, ,SE--SJ-DF013,1000,16.5,     ,  4, 2,2029,EPE
22932,L, ,SE--ES-DF013,1000,9.25,     ,  4, 2,2029,EPE
22933,L, ,SE--ST-DF013,1000,18.7,     ,  4, 2,2029,EPE
22934,L, ,SE--VA-DF013,1000,15.4,     ,  4, 2,2029,EPE
22936,L, ,SE--JK-DF013,1000,17.4,     ,  4, 2,2029,EPE
22937,L, ,SE--BA-DF013,1000,17.3,     ,  4, 2,2029,EPE
22938,L, ,SE--MJ-DF013,1000, 13.,     ,  4, 2,2029,EPE
22939,L, ,SE--SM-DF013,1000,16.9,     ,  4, 2,2029,EPE
22940,L, ,SE--SS-DF013,1000,13.1,     ,  4, 2,2029,EPE
22943,L, ,SE--HP-DF013,1000,9.91,     ,  4, 2,2029,EPE
22944,L, ,SE--MG-DF013,1000,18.5,     ,  4, 2,2029,EPE
22945,L, ,SE--CD-DF013,1000,13.9,     ,  4, 2,2029,EPE
22947,L, ,SE--GM-DF013,1000,13.4,     ,  4, 2,2029,EPE
22957,L, ,SE--PW-DF013,1000,16.9,     ,  4, 2,2029,EPE
22959,L, ,SE--EN-DF013,1000,14.1,     ,  4, 2,2029,EPE
